customer_id,recency_days,frequency,lifetime_value,first_purchase,country,avg_order_value,cluster,segment
16957,239,2,416.64,2011-03-03 09:25:00,United Kingdom,208.32,3,Inactive
16958,435,1,778.49,2010-09-30 14:25:00,United Kingdom,778.49,3,Inactive
16959,87,1,117.35,2011-09-13 15:03:00,United Kingdom,117.35,3,Inactive
16960,39,8,1988.93,2010-03-02 13:36:00,United Kingdom,248.61625,0,Regular
16961,116,3,794.56,2010-06-25 14:36:00,United Kingdom,264.8533333333333,0,Regular
16962,410,1,251.04,2010-10-26 11:36:00,United Kingdom,251.04,3,Inactive
16963,187,1,110.55,2011-06-05 13:48:00,United Kingdom,110.55,3,Inactive
16964,733,2,207.85,2009-12-06 12:51:00,United Kingdom,103.925,3,Inactive
16965,227,1,192.07,2011-04-27 12:08:00,United Kingdom,192.07,3,Inactive
16966,8,7,2154.97,2011-04-13 14:17:00,United Kingdom,307.8528571428571,1,Premium
16967,189,1,319.02,2011-06-03 14:24:00,United Kingdom,319.02,3,Inactive
16968,4,2,439.43,2011-08-24 10:51:00,United Kingdom,219.715,2,Occasional
16969,39,3,650.41,2011-06-01 12:10:00,United Kingdom,216.8033333333333,2,Occasional
16970,626,1,71.4,2010-03-23 13:50:00,United Kingdom,71.4,3,Inactive
16971,38,1,357.21,2011-11-01 15:06:00,United Kingdom,357.21,2,Occasional
16972,383,2,749.0,2010-09-09 11:20:00,United Kingdom,374.5,3,Inactive
16973,386,1,127.0,2010-11-18 13:56:00,United Kingdom,127.0,3,Inactive
16974,523,2,365.5,2010-05-24 10:43:00,United Kingdom,182.75,3,Inactive
16975,423,3,926.12,2010-07-22 11:38:00,United Kingdom,308.70666666666665,0,Regular
16976,267,1,251.52,2011-03-17 16:33:00,United Kingdom,251.52,3,Inactive
16977,395,4,496.0,2010-03-18 11:06:00,United Kingdom,124.0,0,Regular
16978,78,3,768.88,2010-02-11 16:27:00,United Kingdom,256.2933333333333,0,Regular
16979,4,9,2859.74,2010-09-15 14:30:00,United Kingdom,317.74888888888887,1,Premium
16980,255,3,1422.8300000000002,2010-10-07 14:05:00,United Kingdom,474.2766666666667,0,Regular
16982,61,1,384.06,2011-10-10 12:28:00,United Kingdom,384.06,2,Occasional
16983,13,11,3490.53,2010-09-19 12:38:00,United Kingdom,317.3209090909091,1,Premium
16984,88,9,10350.53,2010-03-07 15:34:00,United Kingdom,1150.058888888889,1,Premium
16985,17,23,10923.16,2009-12-10 13:34:00,United Kingdom,474.92,1,Premium
16986,30,11,4888.75,2010-02-04 14:46:00,United Kingdom,444.4318181818182,1,Premium
16987,3,11,2499.45,2009-12-02 14:34:00,United Kingdom,227.22272727272727,1,Premium
16988,5,2,382.67,2010-11-25 09:22:00,United Kingdom,191.335,2,Occasional
16989,7,6,1133.25,2011-07-12 09:11:00,United Kingdom,188.875,2,Occasional
16990,219,2,344.0,2010-10-13 11:42:00,United Kingdom,172.0,3,Inactive
16991,421,1,1041.21,2010-10-14 14:08:00,United Kingdom,1041.21,3,Inactive
16992,11,13,5476.5,2010-02-11 12:36:00,United Kingdom,421.2692307692308,1,Premium
16993,464,2,1950.95,2010-05-12 13:55:00,United Kingdom,975.475,0,Regular
16996,30,9,2123.61,2010-10-18 12:24:00,United Kingdom,235.95666666666668,1,Premium
16997,288,3,702.0,2011-01-18 11:51:00,United Kingdom,234.0,0,Regular
16998,150,5,402.0,2010-09-21 14:39:00,United Kingdom,80.4,0,Regular
16999,23,2,484.82,2011-09-26 15:43:00,United Kingdom,242.41,2,Occasional
17000,396,2,406.3,2010-10-27 14:16:00,United Kingdom,203.15,3,Inactive
17001,1,19,6640.8,2010-03-25 12:41:00,United Kingdom,349.5157894736842,1,Premium
17002,86,7,2571.55,2010-03-08 15:46:00,United Kingdom,367.36428571428576,0,Regular
17003,402,4,828.21,2010-05-10 11:20:00,United Kingdom,207.0525,0,Regular
17004,46,4,2324.36,2010-10-11 15:43:00,United Kingdom,581.09,0,Regular
17005,471,2,622.36,2010-04-30 10:55:00,United Kingdom,311.18,3,Inactive
17006,5,8,1635.27,2010-03-05 13:33:00,United Kingdom,204.40875,1,Premium
17007,51,7,1120.1,2010-09-28 13:51:00,United Kingdom,160.0142857142857,0,Regular
17008,429,1,81.36,2010-10-06 15:19:00,United Kingdom,81.36,3,Inactive
17009,551,1,242.06,2010-06-06 16:01:00,United Kingdom,242.06,3,Inactive
17010,18,1,195.36,2011-11-21 14:49:00,United Kingdom,195.36,2,Occasional
17011,30,3,671.7,2010-02-26 09:47:00,United Kingdom,223.9,2,Occasional
17012,725,1,360.61,2009-12-14 17:34:00,United Kingdom,360.61,3,Inactive
17014,8,3,583.4300000000001,2011-10-04 11:36:00,United Kingdom,194.4766666666667,2,Occasional
17015,29,3,1838.61,2011-06-07 13:19:00,United Kingdom,612.87,2,Occasional
17016,577,1,552.4,2010-05-12 12:32:00,United Kingdom,552.4,3,Inactive
17017,3,29,12576.99,2009-12-03 13:22:00,United Kingdom,433.6893103448276,1,Premium
17018,41,6,2287.7,2009-12-05 10:27:00,United Kingdom,381.2833333333333,0,Regular
17019,11,11,3586.99,2009-12-02 11:52:00,United Kingdom,326.09,1,Premium
17020,542,2,935.62,2010-03-03 12:27:00,United Kingdom,467.81,3,Inactive
17021,442,6,1182.22,2010-04-29 20:05:00,United Kingdom,197.03666666666663,0,Regular
17022,31,2,260.0,2010-10-03 10:27:00,United Kingdom,130.0,2,Occasional
17023,417,3,800.18,2010-01-11 15:09:00,United Kingdom,266.72666666666663,0,Regular
17024,45,3,95.85,2011-07-05 09:31:00,United Kingdom,31.95,2,Occasional
17025,61,5,1349.67,2010-03-08 13:37:00,United Kingdom,269.934,0,Regular
17026,185,3,175.82999999999998,2010-10-18 15:22:00,United Kingdom,58.60999999999999,3,Inactive
17027,79,9,1310.63,2009-12-10 12:10:00,United Kingdom,145.62555555555556,0,Regular
17028,581,3,1593.83,2009-12-18 14:28:00,United Kingdom,531.2766666666666,0,Regular
17029,111,7,2137.3,2010-02-14 10:19:00,United Kingdom,305.3285714285715,0,Regular
17030,64,1,146.87,2011-10-07 08:49:00,United Kingdom,146.87,3,Inactive
17031,12,6,2773.85,2010-05-07 14:52:00,United Kingdom,462.3083333333333,1,Premium
17032,603,5,2896.69,2009-12-10 15:36:00,United Kingdom,579.338,0,Regular
17033,86,4,1332.79,2010-11-07 12:55:00,United Kingdom,333.1975,0,Regular
17034,16,5,1276.42,2010-07-14 12:55:00,United Kingdom,255.284,2,Occasional
17035,246,4,613.59,2009-12-03 10:37:00,United Kingdom,153.3975,0,Regular
17036,383,1,176.9,2010-11-21 14:26:00,United Kingdom,176.9,3,Inactive
17037,88,1,1267.32,2011-09-13 12:49:00,United Kingdom,1267.32,2,Occasional
17038,30,2,743.17,2010-10-20 16:04:00,United Kingdom,371.585,2,Occasional
17039,604,1,1954.99,2010-04-14 12:56:00,United Kingdom,1954.99,0,Regular
17040,138,2,463.25,2010-06-07 15:08:00,United Kingdom,231.625,3,Inactive
17041,27,6,1655.2,2010-04-18 14:25:00,United Kingdom,275.8666666666667,2,Occasional
17042,3,5,1036.58,2011-04-06 14:53:00,United Kingdom,207.316,2,Occasional
17043,32,8,2593.65,2009-12-09 15:20:00,United Kingdom,324.20625,1,Premium
17044,25,12,11962.3,2009-12-07 12:25:00,United Kingdom,996.8583333333332,1,Premium
17045,113,5,827.6800000000001,2010-10-06 14:52:00,United Kingdom,165.536,0,Regular
17046,157,5,1906.07,2010-03-29 13:46:00,United Kingdom,381.214,0,Regular
17047,85,6,2289.23,2009-12-08 08:48:00,United Kingdom,381.53833333333336,0,Regular
17048,118,7,2071.68,2010-01-18 13:55:00,United Kingdom,295.9542857142857,0,Regular
17049,3,19,9942.53,2010-03-04 10:23:00,United Kingdom,523.291052631579,1,Premium
17050,96,10,4348.46,2010-01-26 14:54:00,United Kingdom,434.846,0,Regular
17051,194,4,706.49,2010-03-21 14:55:00,United Kingdom,176.6225,0,Regular
17052,28,1,399.09,2011-11-11 14:50:00,United Kingdom,399.09,2,Occasional
17053,131,1,498.48,2011-08-01 10:23:00,United Kingdom,498.48,3,Inactive
17054,28,5,1356.33,2011-04-08 13:14:00,United Kingdom,271.266,2,Occasional
17055,446,1,232.85,2010-09-20 12:21:00,United Kingdom,232.85,3,Inactive
17056,738,1,128.60000000000002,2009-12-01 12:55:00,United Kingdom,128.60000000000002,3,Inactive
17057,596,1,288.79,2010-04-22 19:21:00,United Kingdom,288.79,3,Inactive
17058,82,3,1179.89,2011-04-14 09:18:00,United Kingdom,393.2966666666667,0,Regular
17059,30,9,4864.57,2010-01-26 14:43:00,United Kingdom,540.5077777777777,1,Premium
17060,266,1,234.24,2011-03-18 13:27:00,United Kingdom,234.24,3,Inactive
17061,74,11,5232.2300000000005,2011-04-21 13:29:00,United Kingdom,475.6572727272728,1,Premium
17062,314,6,884.71,2010-09-26 11:57:00,United Kingdom,147.45166666666668,0,Regular
17063,21,13,3638.53,2009-12-01 12:36:00,United Kingdom,279.8869230769231,1,Premium
17064,59,3,855.45,2011-01-16 16:10:00,United Kingdom,285.15000000000003,2,Occasional
17065,638,2,194.7,2010-03-12 11:40:00,United Kingdom,97.35,3,Inactive
17066,726,1,228.34,2009-12-13 13:24:00,United Kingdom,228.34,3,Inactive
17067,725,3,454.54,2009-12-08 12:03:00,United Kingdom,151.51333333333335,3,Inactive
17068,12,47,8980.18,2010-03-28 14:26:00,United Kingdom,191.06765957446808,1,Premium
17069,28,14,5517.2300000000005,2009-12-03 12:27:00,United Kingdom,394.0878571428572,1,Premium
17070,114,2,437.42,2010-10-25 15:57:00,United Kingdom,218.71,3,Inactive
17071,28,13,3793.71,2010-01-24 13:05:00,United Kingdom,291.82384615384615,1,Premium
17072,625,1,273.35,2010-03-24 16:33:00,United Kingdom,273.35,3,Inactive
17073,18,4,1444.84,2011-08-22 14:37:00,United Kingdom,361.21,2,Occasional
17074,563,1,203.05,2010-05-26 12:04:00,United Kingdom,203.05,3,Inactive
17075,18,10,2236.63,2009-12-14 11:24:00,United Kingdom,223.663,1,Premium
17076,36,6,1242.75,2009-12-04 12:12:00,United Kingdom,207.125,2,Occasional
17077,578,1,306.0,2010-05-10 16:36:00,United Kingdom,306.0,3,Inactive
17078,36,2,375.86,2011-11-03 18:49:00,United Kingdom,187.93,2,Occasional
17079,78,1,118.8,2011-09-22 15:34:00,United Kingdom,118.8,3,Inactive
17080,22,7,957.53,2010-07-01 16:03:00,United Kingdom,136.79,2,Occasional
17081,25,6,949.39,2010-02-22 13:19:00,United Kingdom,158.23166666666663,2,Occasional
17082,33,6,4732.03,2009-12-15 11:25:00,United Kingdom,788.6716666666666,1,Premium
17083,109,9,4049.79,2010-02-09 11:46:00,United Kingdom,449.9766666666667,0,Regular
17084,35,3,5001.21,2010-11-08 14:20:00,United Kingdom,1667.07,0,Regular
17085,123,28,7839.27,2009-12-06 12:16:00,United Kingdom,279.9739285714286,1,Premium
17086,7,6,2050.08,2011-10-07 11:22:00,United Kingdom,341.68,2,Occasional
17087,738,1,221.53,2009-12-02 10:41:00,United Kingdom,221.53,3,Inactive
17088,28,4,1991.01,2011-03-31 09:48:00,United Kingdom,497.7525,2,Occasional
17089,386,1,128.45,2010-11-18 15:33:00,United Kingdom,128.45,3,Inactive
17090,4,13,3080.1800000000003,2010-07-19 16:02:00,United Kingdom,236.9369230769231,1,Premium
17091,3,19,7495.75,2009-12-16 15:45:00,United Kingdom,394.5131578947368,1,Premium
17092,50,11,5511.41,2010-02-02 16:42:00,United Kingdom,501.0372727272727,1,Premium
17093,593,1,235.88,2010-04-26 10:22:00,United Kingdom,235.88,3,Inactive
17094,322,2,402.2000000000001,2010-10-12 10:48:00,United Kingdom,201.1,3,Inactive
17095,23,7,2572.25,2009-12-15 12:32:00,United Kingdom,367.4642857142857,1,Premium
17096,15,11,3697.93,2010-06-02 14:48:00,United Kingdom,336.17545454545456,1,Premium
17097,2,9,1143.36,2010-10-05 14:09:00,Spain,127.04,1,Premium
17098,382,3,591.0699999999999,2010-06-17 10:30:00,United Kingdom,197.0233333333333,3,Inactive
17099,533,1,582.17,2010-06-24 16:25:00,United Kingdom,582.17,3,Inactive
17100,18,2,971.74,2011-11-21 16:36:00,United Kingdom,485.87,2,Occasional
17101,10,7,2507.05,2010-06-07 15:12:00,United Kingdom,358.15000000000003,1,Premium
17102,262,1,25.5,2011-03-23 10:08:00,United Kingdom,25.5,3,Inactive
17103,722,1,424.3,2009-12-17 14:08:00,United Kingdom,424.3,3,Inactive
17104,424,1,474.03,2010-10-12 12:21:00,United Kingdom,474.03,3,Inactive
17105,159,2,665.78,2011-02-06 14:46:00,United Kingdom,332.89,3,Inactive
17106,389,1,481.58,2010-11-15 14:11:00,United Kingdom,481.58,3,Inactive
17107,33,10,16052.72,2010-01-31 15:47:00,United Kingdom,1605.272,1,Premium
17108,664,1,174.95,2010-02-14 12:22:00,United Kingdom,174.95,3,Inactive
17109,29,8,1291.71,2010-07-30 12:42:00,United Kingdom,161.46375,2,Occasional
17110,165,3,499.9,2010-04-08 13:32:00,United Kingdom,166.63333333333333,0,Regular
17111,47,2,459.58,2010-10-10 15:21:00,United Kingdom,229.79,2,Occasional
17112,503,1,197.57,2010-07-25 11:14:00,United Kingdom,197.57,3,Inactive
17113,574,6,2305.59,2010-01-11 10:14:00,United Kingdom,384.265,0,Regular
17114,6,8,801.12,2011-01-09 11:39:00,United Kingdom,100.14,2,Occasional
17115,8,7,2761.49,2009-12-05 12:13:00,United Kingdom,394.4985714285714,1,Premium
17116,648,1,389.78,2010-03-01 16:29:00,United Kingdom,389.78,3,Inactive
17117,288,1,116.2,2011-02-24 13:54:00,United Kingdom,116.2,3,Inactive
17118,318,1,157.02,2011-01-26 12:19:00,United Kingdom,157.02,3,Inactive
17119,3,2,606.91,2011-10-11 11:03:00,United Kingdom,303.455,2,Occasional
17120,233,1,307.46,2011-04-20 15:21:00,United Kingdom,307.46,3,Inactive
17121,403,1,314.74,2010-11-02 11:47:00,United Kingdom,314.74,3,Inactive
17122,119,4,570.5,2010-07-28 09:34:00,United Kingdom,142.625,0,Regular
17123,162,3,966.67,2010-05-16 11:52:00,United Kingdom,322.2233333333333,0,Regular
17124,185,1,294.24,2011-06-07 14:02:00,United Kingdom,294.24,3,Inactive
17125,50,1,230.5,2011-10-20 14:41:00,United Kingdom,230.5,2,Occasional
17126,152,9,2008.93,2010-08-31 13:41:00,United Kingdom,223.21444444444444,0,Regular
17127,429,5,1155.0300000000002,2009-12-04 15:18:00,United Kingdom,231.00600000000003,0,Regular
17128,335,1,157.09,2011-01-09 12:02:00,United Kingdom,157.09,3,Inactive
17129,520,1,31.85,2010-07-07 13:46:00,United Kingdom,31.85,3,Inactive
17131,5,5,2463.17,2011-09-25 12:42:00,United Kingdom,492.634,2,Occasional
17132,452,2,1220.91,2010-08-08 13:49:00,United Kingdom,610.4549999999999,0,Regular
17133,16,12,14622.33,2010-03-21 12:31:00,United Kingdom,1218.5275,1,Premium
17134,107,3,625.3,2010-09-23 18:32:00,United Kingdom,208.4333333333333,0,Regular
17135,16,10,1716.38,2010-05-09 16:03:00,United Kingdom,171.63799999999998,1,Premium
17136,662,1,231.68,2010-02-15 13:13:00,United Kingdom,231.68,3,Inactive
17137,416,6,1099.81,2010-01-31 12:27:00,United Kingdom,183.30166666666665,0,Regular
17138,276,7,4417.27,2010-02-04 14:19:00,United Kingdom,631.0385714285715,0,Regular
17139,16,25,19566.76,2010-01-11 11:31:00,United Kingdom,782.6704,1,Premium
17140,247,1,454.12,2011-04-06 13:33:00,United Kingdom,454.12,3,Inactive
17141,418,4,727.58,2010-01-24 14:19:00,United Kingdom,181.895,0,Regular
17142,239,4,1275.25,2010-01-24 15:23:00,United Kingdom,318.8125,0,Regular
17143,417,2,880.97,2010-07-12 13:26:00,United Kingdom,440.485,3,Inactive
17144,1,2,984.57,2011-09-16 12:50:00,United Kingdom,492.285,2,Occasional
17145,513,4,3120.91,2010-02-19 12:07:00,United Kingdom,780.2275,0,Regular
17146,106,13,5852.64,2010-02-02 09:39:00,United Kingdom,450.20307692307694,1,Premium
17147,23,9,3199.95,2010-01-11 09:38:00,United Kingdom,355.54999999999995,1,Premium
17148,52,1,124.88,2011-10-19 09:59:00,United Kingdom,124.88,3,Inactive
17149,451,1,143.10000000000002,2010-09-14 14:56:00,United Kingdom,143.10000000000002,3,Inactive
17150,377,6,1357.95,2009-12-06 10:51:00,United Kingdom,226.325,0,Regular
17151,735,1,231.90000000000003,2009-12-04 14:56:00,United Kingdom,231.90000000000003,3,Inactive
17152,195,4,2016.5,2010-10-10 12:40:00,United Kingdom,504.125,0,Regular
17153,24,1,213.78,2011-11-15 13:42:00,United Kingdom,213.78,2,Occasional
17154,75,1,329.34,2011-09-25 13:42:00,United Kingdom,329.34,3,Inactive
17155,18,7,892.46,2009-12-03 11:34:00,United Kingdom,127.49428571428572,2,Occasional
17156,492,1,591.87,2010-08-05 11:30:00,United Kingdom,591.87,3,Inactive
17157,8,19,5151.9,2009-12-04 13:00:00,United Kingdom,271.15263157894736,1,Premium
17158,32,5,1980.0,2010-03-07 15:50:00,United Kingdom,396.0,2,Occasional
17159,22,5,2099.59,2010-03-04 14:53:00,United Kingdom,419.918,2,Occasional
17160,31,17,10209.16,2009-12-04 10:57:00,United Kingdom,600.5388235294117,1,Premium
17161,444,1,856.01,2010-09-21 16:44:00,United Kingdom,856.01,3,Inactive
17162,29,10,1715.46,2011-02-07 12:27:00,United Kingdom,171.546,1,Premium
17163,22,4,699.78,2010-02-02 10:39:00,United Kingdom,174.945,2,Occasional
17164,33,7,2467.35,2011-03-11 14:26:00,United Kingdom,352.4785714285714,1,Premium
17165,284,6,1794.32,2009-12-11 09:18:00,United Kingdom,299.05333333333334,0,Regular
17166,39,2,206.34,2011-05-20 08:18:00,United Kingdom,103.17,2,Occasional
17167,380,3,867.11,2010-09-20 14:02:00,United Kingdom,289.0366666666667,0,Regular
17168,499,1,400.2,2010-07-29 12:33:00,United Kingdom,400.2,3,Inactive
17169,58,3,1156.73,2010-05-10 13:00:00,United Kingdom,385.57666666666665,2,Occasional
17170,374,2,178.68,2010-11-15 16:23:00,United Kingdom,89.34,3,Inactive
17171,289,2,384.59,2010-02-16 12:02:00,United Kingdom,192.295,3,Inactive
17172,79,3,956.57,2009-12-13 11:46:00,United Kingdom,318.8566666666666,0,Regular
17173,5,8,3766.6,2011-07-31 15:26:00,United Kingdom,470.825,1,Premium
17174,218,1,59.9,2011-05-06 11:47:00,United Kingdom,59.9,3,Inactive
17175,44,4,1443.69,2011-02-16 14:56:00,United Kingdom,360.9225,2,Occasional
17176,202,3,902.32,2010-01-31 15:49:00,United Kingdom,300.7733333333333,0,Regular
17177,505,1,119.5,2010-07-22 14:53:00,United Kingdom,119.5,3,Inactive
17178,731,1,432.96,2009-12-08 16:20:00,United Kingdom,432.96,3,Inactive
17179,178,6,1507.26,2010-05-26 11:22:00,United Kingdom,251.21,0,Regular
17180,56,11,2236.77,2010-01-21 17:43:00,United Kingdom,203.34272727272727,1,Premium
17181,57,3,309.85,2010-04-23 11:21:00,United Kingdom,103.28333333333336,2,Occasional
17182,423,2,321.3,2009-12-21 15:22:00,United Kingdom,160.65,3,Inactive
17183,8,6,3347.31,2011-08-26 15:25:00,United Kingdom,557.885,1,Premium
17184,569,2,198.41000000000005,2009-12-09 14:17:00,United Kingdom,99.205,3,Inactive
17185,592,3,229.46,2010-04-20 13:49:00,United Kingdom,76.48666666666666,3,Inactive
17186,47,2,144.0,2011-10-10 12:52:00,United Kingdom,72.0,2,Occasional
17187,227,2,467.71,2010-07-01 14:38:00,United Kingdom,233.855,3,Inactive
17188,11,13,4592.93,2009-12-08 19:16:00,United Kingdom,353.3023076923077,1,Premium
17189,106,5,953.63,2009-12-02 11:45:00,United Kingdom,190.726,0,Regular
17190,59,7,1724.73,2010-03-05 13:21:00,United Kingdom,246.39,0,Regular
17191,28,15,4310.34,2009-12-01 16:34:00,United Kingdom,287.356,1,Premium
17192,536,1,75.28,2010-06-21 16:07:00,United Kingdom,75.28,3,Inactive
17193,36,9,2310.04,2009-12-02 10:02:00,United Kingdom,256.6711111111111,1,Premium
17194,361,2,776.66,2010-06-27 13:16:00,United Kingdom,388.33,3,Inactive
17195,655,1,562.98,2010-02-22 13:05:00,United Kingdom,562.98,3,Inactive
17196,428,1,327.75,2010-10-08 11:31:00,United Kingdom,327.75,3,Inactive
17197,30,1,1013.01,2011-11-10 10:32:00,United Kingdom,1013.01,2,Occasional
17198,24,3,692.22,2010-12-03 14:54:00,United Kingdom,230.74,2,Occasional
17199,582,1,135.04000000000002,2010-05-06 13:53:00,United Kingdom,135.04000000000002,3,Inactive
17200,387,4,356.71,2010-02-25 13:23:00,United Kingdom,89.1775,3,Inactive
17201,54,4,1132.6,2010-02-10 12:26:00,United Kingdom,283.15,0,Regular
17202,421,1,160.65,2010-10-15 11:25:00,United Kingdom,160.65,3,Inactive
17203,36,10,5564.09,2010-11-16 12:52:00,United Kingdom,556.409,1,Premium
17204,175,9,5504.6900000000005,2010-06-10 11:37:00,United Kingdom,611.6322222222223,0,Regular
17205,54,3,999.35,2010-05-24 15:36:00,United Kingdom,333.1166666666667,2,Occasional
17206,53,1,204.24,2011-10-17 13:25:00,United Kingdom,204.24,3,Inactive
17207,652,1,291.77,2010-02-25 19:08:00,United Kingdom,291.77,3,Inactive
17208,396,1,111.15,2010-11-09 12:50:00,United Kingdom,111.15,3,Inactive
17209,649,3,595.7,2009-12-03 11:10:00,United Kingdom,198.5666666666667,3,Inactive
17210,393,1,251.72,2010-11-12 12:15:00,United Kingdom,251.72,3,Inactive
17211,27,13,3773.35,2009-12-13 13:17:00,United Kingdom,290.2576923076923,1,Premium
17212,253,3,794.41,2010-08-10 09:22:00,United Kingdom,264.80333333333334,0,Regular
17213,40,13,4869.400000000001,2009-12-15 10:28:00,United Kingdom,374.5692307692308,1,Premium
17214,60,6,1059.12,2010-12-15 15:14:00,United Kingdom,176.52,0,Regular
17215,464,1,186.15,2010-09-01 13:39:00,United Kingdom,186.15,3,Inactive
17216,554,1,63.6,2010-06-03 13:03:00,United Kingdom,63.6,3,Inactive
17217,234,2,210.1,2010-03-30 13:35:00,United Kingdom,105.05,3,Inactive
17218,4,18,3889.39,2010-01-25 16:12:00,United Kingdom,216.07722222222225,1,Premium
17219,32,2,259.13,2010-10-19 11:29:00,United Kingdom,129.565,2,Occasional
17220,24,21,4451.41,2010-01-20 11:57:00,United Kingdom,211.9719047619048,1,Premium
17221,7,5,976.62,2010-04-11 15:34:00,United Kingdom,195.324,2,Occasional
17222,65,6,1563.61,2010-01-10 15:24:00,United Kingdom,260.6016666666667,0,Regular
17223,310,3,523.04,2010-11-29 17:19:00,United Kingdom,174.34666666666666,3,Inactive
17224,501,1,100.86,2010-07-26 13:30:00,United Kingdom,100.86,3,Inactive
17225,582,1,131.15,2010-05-07 11:38:00,United Kingdom,131.15,3,Inactive
17226,309,3,895.47,2010-02-12 14:31:00,United Kingdom,298.49,0,Regular
17227,19,12,1878.93,2010-01-15 15:05:00,United Kingdom,156.5775,1,Premium
17228,16,13,2820.03,2010-03-12 11:54:00,United Kingdom,216.92538461538464,1,Premium
17229,96,2,318.76,2011-07-20 12:38:00,United Kingdom,159.38,3,Inactive
17230,264,18,9388.49,2009-12-08 13:41:00,United Kingdom,521.5827777777778,1,Premium
17231,12,25,7064.8,2009-12-07 16:38:00,United Kingdom,282.592,1,Premium
17232,3,2,417.77,2011-11-25 12:24:00,United Kingdom,208.885,2,Occasional
17233,35,3,560.86,2009-12-15 12:03:00,United Kingdom,186.95333333333332,2,Occasional
17234,183,1,149.89,2011-06-10 11:20:00,United Kingdom,149.89,3,Inactive
17235,25,8,1562.98,2010-06-04 17:01:00,United Kingdom,195.3725,1,Premium
17236,13,12,1929.26,2010-03-07 13:00:00,United Kingdom,160.77166666666668,1,Premium
17237,11,4,994.13,2010-11-23 11:45:00,United Kingdom,248.5325,2,Occasional
17238,3,32,7331.17,2009-12-01 10:59:00,United Kingdom,229.0990625,1,Premium
17239,313,4,1189.45,2010-07-01 10:53:00,United Kingdom,297.3625,0,Regular
17240,596,1,130.6,2010-04-22 15:44:00,United Kingdom,130.6,3,Inactive
17241,385,12,2736.64,2010-02-15 14:47:00,United Kingdom,228.0533333333333,0,Regular
17242,108,5,2889.28,2010-01-24 10:27:00,United Kingdom,577.856,0,Regular
17243,1,69,20184.68,2009-12-01 15:36:00,United Kingdom,292.53159420289853,1,Premium
17244,53,5,1826.04,2009-12-06 11:27:00,United Kingdom,365.208,0,Regular
17245,205,2,371.63,2010-01-19 15:39:00,United Kingdom,185.815,3,Inactive
17246,547,2,38.92,2009-12-01 17:45:00,United Kingdom,19.46,3,Inactive
17247,15,1,280.09000000000003,2011-11-24 15:21:00,United Kingdom,280.09000000000003,2,Occasional
17248,120,2,500.54,2010-08-15 11:55:00,United Kingdom,250.27,3,Inactive
17249,429,1,68.03,2010-10-07 11:33:00,United Kingdom,68.03,3,Inactive
17250,4,2,381.97,2011-03-23 16:45:00,United Kingdom,190.985,2,Occasional
17251,363,3,798.98,2009-12-15 10:36:00,United Kingdom,266.32666666666665,0,Regular
17252,117,2,348.91,2011-06-06 16:41:00,United Kingdom,174.455,3,Inactive
17253,18,1,178.26,2011-11-21 12:59:00,United Kingdom,178.26,2,Occasional
17254,5,3,469.48,2010-11-03 14:00:00,United Kingdom,156.49333333333334,2,Occasional
17255,41,4,781.7,2010-09-19 15:53:00,United Kingdom,195.425,2,Occasional
17256,107,5,498.93,2010-04-18 13:40:00,United Kingdom,99.786,0,Regular
17257,436,2,189.78,2010-09-29 12:49:00,United Kingdom,94.89,3,Inactive
17258,397,2,417.3,2010-02-12 15:51:00,United Kingdom,208.65,3,Inactive
17259,148,6,1452.39,2010-02-22 13:38:00,United Kingdom,242.06500000000003,0,Regular
17260,411,1,120.95,2010-10-24 13:21:00,United Kingdom,120.95,3,Inactive
17261,510,1,221.59,2010-07-18 11:49:00,United Kingdom,221.59,3,Inactive
17262,52,11,2488.76,2009-12-15 11:26:00,United Kingdom,226.25090909090912,1,Premium
17263,208,1,63.440000000000005,2011-05-15 14:32:00,United Kingdom,63.440000000000005,3,Inactive
17264,424,1,268.28,2010-10-11 12:52:00,United Kingdom,268.28,3,Inactive
17265,139,2,550.01,2011-06-12 12:00:00,United Kingdom,275.005,3,Inactive
17266,2,5,501.72,2010-03-09 10:42:00,United Kingdom,100.344,2,Occasional
17267,127,2,317.2,2011-08-04 17:19:00,United Kingdom,158.6,3,Inactive
17268,108,11,1733.89,2009-12-08 11:46:00,United Kingdom,157.62636363636364,0,Regular
17269,386,1,491.81,2010-11-19 11:12:00,United Kingdom,491.81,3,Inactive
17270,469,2,601.4499999999999,2009-12-07 17:18:00,United Kingdom,300.725,3,Inactive
17271,736,1,204.3,2009-12-03 13:49:00,United Kingdom,204.3,3,Inactive
17272,42,4,2148.63,2011-03-22 12:05:00,United Kingdom,537.1575,0,Regular
17273,424,1,141.12,2010-10-11 15:57:00,United Kingdom,141.12,3,Inactive
17274,35,2,573.22,2010-11-09 12:06:00,United Kingdom,286.61,2,Occasional
17275,383,1,114.1,2010-11-21 13:26:00,United Kingdom,114.1,3,Inactive
17276,402,1,501.24,2010-11-02 16:20:00,United Kingdom,501.24,3,Inactive
17277,228,2,1065.35,2011-01-21 12:37:00,United Kingdom,532.6750000000001,0,Regular
17278,241,2,271.24,2010-05-23 13:49:00,United Kingdom,135.62,3,Inactive
17279,58,1,187.83,2011-10-13 11:58:00,United Kingdom,187.83,3,Inactive
17280,438,1,118.86,2010-09-27 16:46:00,United Kingdom,118.86,3,Inactive
